date;close;volume
2025-04-04;246.7079;30754
2025-04-07;247.5027;22750
2025-04-08;249.8921;7407
2025-04-09;234.4081;11743
2025-04-10;241.6987;10369
2025-04-11;236.7975;11436
2025-04-14;244.508;5823
2025-04-15;248.4212;4375
2025-04-16;246.1432;4082
2025-04-17;244.2837;4518
2025-04-22;243.5308;3385
2025-04-23;253.4455;6359
2025-04-24;253.7591;6159
2025-04-25;254.1896;3403
2025-04-28;254.8842;5587
2025-04-29;256.1858;4205
2025-04-30;256.1276;2627
2025-05-02;263.8416;3156
2025-05-05;264.8101;2659
2025-05-06;262.0327;3446
2025-05-07;260.9889;2739
2025-05-08;267.0829;2175
2025-05-09;266.9617;2801
2025-05-12;278.7052;3616
2025-05-13;280.5894;4518
2025-05-14;277.6938;1912
2025-05-15;277.4234;2062
2025-05-16;280.3534;1227
2025-05-19;276.5395;3246
2025-05-20;278.5834;2359
2025-05-21;273.4076;3403
2025-05-22;269.7331;3409
2025-05-23;266.9204;4620
2025-05-26;269.2898;1609
2025-05-27;273.3514;1370
2025-05-28;273.1502;2454
2025-05-29;271.6004;938
2025-05-30;270.8036;618
2025-06-02;268.2738;3212
2025-06-03;274.3949;1346
2025-06-04;273.5103;1669
2025-06-05;273.9983;5150
2025-06-06;277.933;3359
2025-06-09;279.4298;1439
2025-06-10;281.6605;970
2025-06-11;281.1244;1267
2025-06-12;274.4535;2265
2025-06-13;272.8508;2479
2025-06-16;273.294;3033
2025-06-17;273.2847;1351
2025-06-18;274.5477;1509
2025-06-19;270.2391;4654
2025-06-20;273.3455;8352
2025-06-23;272.533;2682
2025-06-24;277.2629;3828
2025-06-25;274.751;910
2025-06-26;274.5442;924
2025-06-27;277.6701;2114
2025-06-30;276.1794;1844
2025-07-01;277.8226;3975
2025-07-02;280.1855;2805
2025-07-03;285.0043;2005
2025-07-04;281.8958;899
2025-07-07;282.7049;1177
2025-07-08;284.0104;1157
2025-07-09;284.6531;977
2025-07-10;289.4127;1936
2025-07-11;285.8333;1685
2025-07-14;285.7072;1048
2025-07-15;286.0358;3714
2025-07-16;279.2031;5833
2025-07-17;289.5916;3439
2025-07-18;287.3114;1408
2025-07-21;287.5495;1261
2025-07-22;285.2705;2040
2025-07-23;288.3979;1141
2025-07-24;286.7137;3255
2025-07-25;285.8756;3045
2025-07-28;289.3688;1281
2025-07-29;289.9296;5896
2025-07-30;292.562;2267
2025-07-31;289.6592;2106
2025-08-01;278.1047;8156
2025-08-04;282.8162;3733
2025-08-05;284.0752;2962
2025-08-06;284.616;1142
2025-08-07;282.8868;1184
2025-08-08;283.5479;2530
2025-08-11;284.8104;3990
2025-08-12;288.8312;1549
2025-08-13;293.5149;1814
2025-08-14;293.094;3058
2025-08-15;290.46;1781
2025-08-18;293.1901;2287
2025-08-19;292.5118;1982
2025-08-20;290.0925;1227
2025-08-21;291.6041;1223
2025-08-22;301.2;4164
2025-08-25;300.373;3430
2025-08-26;301.3366;3181
2025-08-27;304.6052;6290
2025-08-28;303.3726;2098
2025-08-29;301.1196;2527
2025-09-01;301.9701;1509
2025-09-02;299.2081;7987
2025-09-03;299.9704;3662
2025-09-04;302.679;902
2025-09-05;302.3111;2980
2025-09-08;303.8738;1169
2025-09-09;303.0248;3001
2025-09-10;303.0008;2769
2025-09-11;306.785;1693
2025-09-12;305.8537;1473
2025-09-15;305.1501;1906
2025-09-16;301.1979;7900
2025-09-17;305.7533;2860
2025-09-18;310.3262;5121
2025-09-19;311.5382;5862
2025-09-22;311.0651;3598
2025-09-23;314.3512;2601
2025-09-24;312.1543;2294
2025-09-25;308.4484;8964
2025-09-26;309.3802;1337
2025-09-29;309.3137;3950
2025-09-30;307.8132;2350
2025-10-01;310.3247;2508
2025-10-02;311.3837;2868
2025-10-03;316.3589;2790
2025-10-06;319;3432
2025-10-07;315.21;2642
2025-10-08;318.4125;1605
2025-10-09;319.0221;2280
2025-10-10;311.0297;8295
2025-10-13;316.559;4981
2025-10-14;317.4627;3891
2025-10-15;323.226;3466
2025-10-16;320.8221;2681
2025-10-17;311.9026;8368
2025-10-20;318.5304;2998
2025-10-21;321.1406;1437
2025-10-22;315.4251;1601
2025-10-23;317.7808;1327
2025-10-24;323.4745;2889
2025-10-27;322.8516;2644
2025-10-28;323.2406;1615
2025-10-29;323.6553;2031
2025-10-30;320.8824;2554
2025-10-31;319.6427;2943
2025-11-03;318.9569;3347
2025-11-04;318.0903;3957
2025-11-05;318.8778;1532
2025-11-06;313.8741;1043
2025-11-07;308.3344;4179
2025-11-10;316.6163;2720
2025-11-11;315.6011;786
2025-11-12;316.8787;3214
2025-11-13;309.8663;2311
2025-11-14;307.7936;5551
2025-11-17;306.2853;2651
2025-11-18;302.7662;2303
2025-11-19;304.1235;3120
2025-11-20;306.7778;1089
2025-11-21;304.9031;6132
2025-11-24;311.389;2235
2025-11-25;316.6893;2071
2025-11-26;320.0835;2503
2025-11-27;320.1808;1618
2025-11-28;321.6683;3052
2025-12-01;319.3368;6091
