date;close;volume
2026-04-10;35.055;5579
2026-04-13;34.827;8460
2026-04-14;35.308;8908
2026-04-15;35.2;11658
2026-04-16;35.339;9511
2026-04-17;35.79;12169
2026-04-20;35.305;9893
2026-04-21;34.725;8177
2026-04-22;34.64;6116
2026-04-23;34.699;7133
2026-04-24;34.455;7152
2026-04-27;34.89;9644
2026-04-28;34.833;11000
2026-04-29;34.639;18474
2026-04-30;35.207;12011
2026-05-04;35.096;14378
2026-05-05;35.285;14446
2026-05-06;35.941;15190
2026-05-07;36.048;14260
2026-05-08;36.175;6720
2026-05-11;36.444;7475
2026-05-12;36.189;8207
2026-05-13;36.897;11385
2026-05-14;36.737;17852
2026-05-15;36.46;19615
2026-05-18;36.206;17921
2026-05-19;36.098;18622
2026-05-20;36.3;11381
2026-05-21;36.249;5760
2026-05-22;36.92;9007
2026-05-25;36.997;15041
2026-05-26;37;23225
2026-05-27;36.72;13466
2026-05-28;36.786;12706
2026-05-29;36.827;14078
2026-06-01;36.782;13821
2026-06-02;36.982;11344
2026-06-03;37.164;11887
2026-06-04;37.015;4427
2026-06-05;36.974;7405
2026-06-08;36.741;16672
2026-06-09;36.406;17050
2026-06-10;35.819;9107
2026-06-11;36.113;7130
2026-06-12;36.861;8368
2026-06-15;37.5;16365
2026-06-16;37.508;17023
2026-06-17;37.935;7213
2026-06-18;38.5;17004
2026-06-19;38.375;20392
2026-06-22;38.8;15983
2026-06-23;37.645;26106
2026-06-24;37.785;22587
2026-06-25;37.925;10083
2026-06-26;37.74;11272
2026-06-29;37.54;10653
2026-06-30;37.615;6494
2026-07-01;38.12;11603
2026-07-02;38.05;12453
2026-07-03;38.325;12861
2026-07-06;38.65;10241
2026-07-07;37.9;12800
2026-07-08;37.37;15440
2026-07-09;37.905;7476
2026-07-10;38.32;10800
2026-07-13;38.08;7569
2026-07-14;38.38;7248
2026-07-15;37.99;24070
2026-07-16;37.745;5792
2026-07-17;36.88;12692
2026-07-20;37.215;8872
2026-07-21;37.91;7571
2026-07-22;37.645;7725
2026-07-23;37.28;16766
2026-07-24;37.72;8740
2026-07-27;37.7;8692
2026-07-28;37.26;14927
2026-07-29;37.045;10541
2026-07-30;37.66;13953
2026-07-31;37.52;19993
2026-08-03;37.805;19060
2026-08-04;38.45;12123
2026-08-05;38.655;10999
2026-08-06;38.82;7175
2026-08-07;39.12;8922
2026-08-10;38.98;7455
2026-08-11;39.17;10178
2026-08-12;39.6;10424
2026-08-13;39.795;16917
2026-08-14;39.6;5772
2026-08-17;39.53;7836
2026-08-18;38.525;13016
2026-08-19;38.13;12183
2026-08-20;37.965;12418
2026-08-21;38.19;22430
2026-08-24;38.1;8072
2026-08-25;38.685;7440
2026-08-26;38.41;9641
2026-08-27;38.515;6752
2026-08-28;38.945;6655
2026-08-31;38.695;10376
2026-09-01;38.82;8127
2026-09-02;38.745;9693
