date;close;volume
2025-12-23;35.535;14947
2025-12-24;35.585;7983
2025-12-29;35.55;36448
2025-12-30;35.805;21098
2025-12-31;35.78;9062
2026-01-02;36.025;43895
2026-01-05;36.365;34618
2026-01-06;36.56;35801
2026-01-07;36.47;20722
2026-01-08;36.455;24783
2026-01-09;36.78;14941
2026-01-12;36.88;32746
2026-01-13;36.85;14637
2026-01-14;36.895;20167
2026-01-15;37.07;53146
2026-01-16;37.06;32346
2026-01-19;36.635;19744
2026-01-20;36.38;22385
2026-01-21;36.38;21972
2026-01-22;36.72;18930
2026-01-23;36.71;16333
2026-01-26;36.78;16100
2026-01-27;36.985;11263
2026-01-28;36.66;22972
2026-01-29;36.6;31388
2026-01-30;36.895;17338
2026-02-02;37.255;31874
2026-02-03;37.28;23766
2026-02-04;37.265;16353
2026-02-05;36.9;35734
2026-02-06;37.205;15549
2026-02-09;37.45;24190
2026-02-10;37.455;14099
2026-02-11;37.52;15352
2026-02-12;37.31;20643
2026-02-13;37.305;12008
2026-02-16;37.365;25120
2026-02-17;37.55;20007
2026-02-18;38;21436
2026-02-19;37.81;22002
2026-02-20;38.12;23632
2026-02-23;37.985;28554
2026-02-24;38.085;17491
2026-02-25;38.305;17588
2026-02-26;38.305;24352
2026-02-27;38.355;21455
2026-03-02;37.71;49568
2026-03-03;36.615;83048
2026-03-04;37.13;53066
2026-03-05;36.6;52007
2026-03-06;36.245;58430
2026-03-09;36.025;52837
2026-03-10;36.7;29408
2026-03-11;36.375;19882
2026-03-12;36.315;19056
2026-03-13;36.14;43569
2026-03-16;36.315;34291
2026-03-17;36.53;30433
2026-03-18;36.25;25240
2026-03-19;35.355;83913
2026-03-20;34.755;18741
2026-03-23;35.02;57187
2026-03-24;35.14;23974
2026-03-25;35.63;82612
2026-03-26;35.19;19097
2026-03-27;34.915;11781
2026-03-30;35.27;13646
2026-03-31;35.44;39905
2026-04-01;36.265;25929
2026-04-02;36.22;16028
2026-04-07;35.83;34822
2026-04-08;37.24;45224
2026-04-09;37.18;34293
2026-04-10;37.33;28879
2026-04-13;37.28;20834
2026-04-14;37.685;25467
2026-04-15;37.505;12934
2026-04-16;37.47;21573
2026-04-17;38.07;43315
2026-04-20;37.81;33889
2026-04-21;37.475;14811
2026-04-22;37.365;9466
2026-04-23;37.385;23035
2026-04-24;37.21;20795
2026-04-27;37.09;20307
2026-04-28;36.93;15405
2026-04-29;36.69;16383
2026-04-30;37.25;40287
2026-05-04;36.795;42193
2026-05-05;37.155;60437
2026-05-06;38;18149
2026-05-07;37.58;15126
2026-05-08;37.375;25080
2026-05-11;37.445;14909
2026-05-12;37.07;14783
2026-05-13;37.35;13477
2026-05-14;37.825;10060
2026-05-15;37.12;20137
2026-05-18;37.37;16793
2026-05-19;37.43;12011
2026-05-20;38.045;15750
2026-05-21;38.07;18855
2026-05-22;38.4;15572
2026-05-25;39.04;17714
2026-05-26;38.585;23824
2026-05-27;38.695;86302
2026-05-28;38.385;34946
2026-05-29;38.435;14702
2026-06-01;38.215;24692
2026-06-02;38.455;29048
2026-06-03;38.185;23950
2026-06-04;38.405;16052
2026-06-05;38.28;21090
2026-06-08;38.3;26204
2026-06-09;38.015;29536
2026-06-10;38.04;21445
2026-06-11;38.265;17080
2026-06-12;38.965;17627
2026-06-15;39.065;33325
2026-06-16;39.175;28027
2026-06-17;39.38;17666
2026-06-18;39.23;31906
2026-06-19;39.115;20279
2026-06-22;39.37;25112
2026-06-23;39.085;17521
2026-06-24;39.17;18681
2026-06-25;39.515;12286
2026-06-26;39.235;13411
2026-06-29;39.25;17636
2026-06-30;39.65;22522
2026-07-01;39.44;24152
2026-07-02;39.98;20732
2026-07-03;40.23;18235
2026-07-06;40.12;22494
2026-07-07;39.855;43363
2026-07-08;39.22;21962
2026-07-09;39.55;20310
2026-07-10;39.565;11551
2026-07-13;39.555;15052
2026-07-14;39.55;12863
2026-07-15;39.63;11859
2026-07-16;39.655;20143
2026-07-17;39.5;18846
2026-07-20;39.385;7544
2026-07-21;39.6;14077
2026-07-22;39.87;15048
2026-07-23;39.39;10290
2026-07-24;39.74;24184
2026-07-27;39.715;27733
2026-07-28;39.88;9366
2026-07-29;39.74;12484
2026-07-30;40.055;10319
2026-07-31;40.01;9641
2026-08-03;40.18;22381
2026-08-04;40.47;13051
2026-08-05;40.5;17533
2026-08-06;40.555;11039
2026-08-07;40.7;9230
2026-08-10;40.71;19471
2026-08-11;40.715;15351
2026-08-12;40.67;12309
2026-08-13;40.665;17626
2026-08-14;40.6;12917
2026-08-17;40.5;22406
2026-08-18;40.24;13385
2026-08-19;40.195;11765
2026-08-20;40.115;11375
2026-08-21;40.41;22864
2026-08-24;40.39;21974
