date;close;volume
2025-07-10;6.5486;120285
2025-07-11;6.4815;6495
2025-07-14;6.4452;9812
2025-07-15;6.5164;3332
2025-07-16;6.3814;24065
2025-07-17;6.5;5526
2025-07-18;6.4693;5481
2025-07-21;6.4346;6988
2025-07-22;6.343;11535
2025-07-23;6.2448;8243
2025-07-24;6.2;6572
2025-07-25;6.1961;3511
2025-07-28;6.2193;5527
2025-07-29;6.2532;11639
2025-07-30;6.2733;4082
2025-07-31;6.23;11708
2025-08-01;6.0632;14830
2025-08-04;6.0784;8213
2025-08-05;6.12;8144
2025-08-06;6.0574;3513
2025-08-07;6.21;10631
2025-08-08;6.1367;4821
2025-08-11;6.1461;5609
2025-08-12;6.0234;7487
2025-08-13;6.085;58183
2025-08-14;6.1139;25505
2025-08-15;6.11;7711
2025-08-18;6.0712;2320
2025-08-19;6.092;6884
2025-08-20;6.0698;7322
2025-08-21;6.0367;6765
2025-08-22;6.09;27768
2025-08-25;6.084;3163
2025-08-26;6.0668;10282
2025-08-27;6.1032;2686
2025-08-28;6.0982;4112
2025-08-29;6.0045;4148
2025-09-01;5.9948;23673
2025-09-02;5.8676;7475
2025-09-03;5.8769;3580
2025-09-04;5.9475;5129
2025-09-05;5.955;5349
2025-09-08;6.035;6193
2025-09-09;6.0415;4141
2025-09-10;5.9491;9201
2025-09-11;5.929;6735
2025-09-12;5.9474;5724
2025-09-15;5.9963;6240
2025-09-16;5.9801;4541
2025-09-17;6.0419;2158
2025-09-18;6.3;46028
2025-09-19;6.2401;3618
2025-09-22;6.2853;13058
2025-09-23;6.3284;7974
2025-09-24;6.3206;5472
2025-09-25;6.2382;4538
2025-09-26;6.2633;3538
2025-09-29;6.3581;7493
2025-09-30;6.391;8802
2025-10-01;6.4323;28087
2025-10-02;6.5958;23639
2025-10-03;6.5898;13086
2025-10-06;6.6638;39179
2025-10-07;6.5869;7711
2025-10-08;6.5524;10776
2025-10-09;6.5246;3101
2025-10-10;6.3512;6303
2025-10-13;6.4307;8618
2025-10-14;6.4;2313
2025-10-15;6.5246;7575
2025-10-16;6.5236;13487
2025-10-17;6.4689;21514
2025-10-20;6.6399;31208
2025-10-21;6.6614;7932
2025-10-22;6.6181;6933
2025-10-23;6.6;1938
2025-10-24;6.6105;7022
2025-10-27;6.6828;11671
2025-10-28;6.6741;6194
2025-10-29;6.6256;9199
2025-10-30;6.7071;4657
2025-10-31;6.615;2256
2025-11-03;6.6669;2684
2025-11-04;6.6245;23846
2025-11-05;6.6038;5574
2025-11-06;6.4707;19537
2025-11-07;6.3516;27746
2025-11-10;6.4369;9139
2025-11-11;6.4597;5322
2025-11-12;6.485;31558
2025-11-13;6.4472;20587
2025-11-14;6.3661;13028
2025-11-17;6.2672;46056
2025-11-18;6.1602;11224
2025-11-19;6.209;8461
2025-11-20;6.2093;15935
2025-11-21;6.025;13380
2025-11-24;6.1563;2607
2025-11-25;6.1318;9236
2025-11-26;6.2812;11974
2025-11-27;6.2786;2245
2025-11-28;6.2914;5594
2025-12-01;6.3206;8017
