date;close;volume
2025-08-13;5.7277;290696
2025-08-14;5.7536;511310
2025-08-15;5.7395;319858
2025-08-18;5.7469;440721
2025-08-19;5.7491;447300
2025-08-20;5.7182;482542
2025-08-21;5.7389;309892
2025-08-22;5.77;328517
2025-08-25;5.7636;420636
2025-08-26;5.75;436564
2025-08-27;5.7973;588984
2025-08-28;5.7817;520620
2025-08-29;5.7398;548452
2025-09-01;5.7539;751534
2025-09-02;5.6914;695157
2025-09-03;5.728;618740
2025-09-04;5.7766;479096
2025-09-05;5.738;477176
2025-09-08;5.7728;498942
2025-09-09;5.774;566345
2025-09-10;5.8063;330758
2025-09-11;5.8439;336693
2025-09-12;5.845;368759
2025-09-15;5.851;614096
2025-09-16;5.8004;540536
2025-09-17;5.7975;416121
2025-09-18;5.864;410727
2025-09-19;5.8674;376616
2025-09-22;5.8816;510263
2025-09-23;5.8875;416723
2025-09-24;5.8785;351898
2025-09-25;5.8713;412628
2025-09-26;5.8757;482977
2025-09-29;5.8926;733214
2025-09-30;5.8872;626679
2025-10-01;5.9279;643087
2025-10-02;5.9493;534337
2025-10-03;5.9739;579934
2025-10-06;5.9929;1114793
2025-10-07;5.9856;561102
2025-10-08;6.0378;370265
2025-10-09;6.0389;362016
2025-10-10;5.9206;821179
2025-10-13;5.9682;1216333
2025-10-14;5.9382;913668
2025-10-15;5.9778;437987
2025-10-16;5.9707;310793
2025-10-17;5.9068;1063179
2025-10-20;6.0089;497875
2025-10-21;6.0313;452451
2025-10-22;5.9985;569132
2025-10-23;6.0232;296293
2025-10-24;6.0694;445060
2025-10-27;6.1061;627741
2025-10-28;6.12;455839
2025-10-29;6.1287;544368
2025-10-30;6.1387;636545
2025-10-31;6.1335;609323
2025-11-03;6.15;1004445
2025-11-04;6.1224;1343019
2025-11-05;6.1293;718458
2025-11-06;6.0441;797200
2025-11-07;5.9643;1161150
2025-11-10;6.084;1066932
2025-11-11;6.1067;456786
2025-11-12;6.1448;462696
2025-11-13;6.063;527122
2025-11-14;6.0442;1567358
2025-11-17;6.0202;670886
2025-11-18;5.942;1104714
2025-11-19;5.9582;454348
2025-11-20;5.9974;567380
2025-11-21;5.93;978528
2025-11-24;6.0081;496472
2025-11-25;6.0263;291587
2025-11-26;6.095;458513
2025-11-27;6.0899;305595
2025-11-28;6.1135;396158
2025-12-01;6.0903;798663
2025-12-02;6.0899;529628
2025-12-03;6.0919;505008
2025-12-04;6.1061;453505
2025-12-05;6.1269;428697
2025-12-08;6.115;807952
2025-12-09;6.1212;913084
2025-12-10;6.1086;365128
2025-12-11;6.0857;398288
2025-12-12;6.0514;541690
2025-12-15;6.0602;657405
2025-12-16;6.0218;826980
2025-12-17;5.994;606037
2025-12-18;6.0601;438322
2025-12-19;6.0888;381520
2025-12-22;6.0995;981223
2025-12-23;6.112;622708
2025-12-24;6.1178;278540
2025-12-29;6.1197;1554209
2025-12-30;6.1354;600297
2025-12-31;6.1203;381429
2026-01-02;6.1071;1272266
2026-01-05;6.1834;1273655
2026-01-06;6.2034;917262
2026-01-07;6.2229;790889
2026-01-08;6.2136;776492
2026-01-09;6.2641;689482
2026-01-12;6.2606;1106983
2026-01-13;6.2714;613180
2026-01-14;6.2327;817666
2026-01-15;6.3053;483224
2026-01-16;6.2945;1061925
2026-01-19;6.2051;1331856
2026-01-20;6.1537;1322406
2026-01-21;6.1572;973621
2026-01-22;6.1984;808679
2026-01-23;6.1857;707177
2026-01-26;6.1639;890584
2026-01-27;6.1555;482653
2026-01-28;6.1603;777035
2026-01-29;6.1092;901460
2026-01-30;6.1529;1119551
2026-02-02;6.2213;1425288
2026-02-03;6.1915;694648
2026-02-04;6.1792;1003088
2026-02-05;6.1196;1526957
2026-02-06;6.1763;857905
2026-02-09;6.2087;884730
2026-02-10;6.2279;707576
2026-02-11;6.221;742503
2026-02-12;6.1705;584563
2026-02-13;6.1543;1428912
2026-02-16;6.1445;680497
2026-02-17;6.1595;1048562
2026-02-18;6.227;548153
2026-02-19;6.2232;940489
2026-02-20;6.2355;816985
2026-02-23;6.1936;921526
2026-02-24;6.2182;799687
2026-02-25;6.265;573919
2026-02-26;6.2531;867759
2026-02-27;6.2274;1188791
2026-03-02;6.2441;1649118
2026-03-03;6.1744;1992992
2026-03-04;6.2441;966272
2026-03-05;6.2158;1059162
2026-03-06;6.1425;1351780
2026-03-09;6.1141;1860443
2026-03-10;6.1975;990414
2026-03-11;6.1768;1157876
2026-03-12;6.1456;882922
2026-03-13;6.1355;755329
2026-03-16;6.151;1066861
2026-03-17;6.1667;577130
2026-03-18;6.1282;686768
2026-03-19;6.0277;2046965
2026-03-20;5.965;1743955
2026-03-23;5.9899;1864425
2026-03-24;5.9887;817815
2026-03-25;6.0393;705109
2026-03-26;5.9739;596723
2026-03-27;5.8936;1304514
2026-03-30;5.932;1183690
2026-03-31;5.9299;779132
2026-04-01;6.0485;1008107
2026-04-02;6.0504;841282
2026-04-07;6.0177;1119001
2026-04-08;6.1704;1204026
2026-04-09;6.18;628160
2026-04-10;6.1945;747205
2026-04-13;6.1928;977563
2026-04-14;6.262;603461
2026-04-15;6.2837;598711
2026-04-16;6.3227;640134
2026-04-17;6.3933;871607
2026-04-20;6.3719;760545
2026-04-21;6.3698;615538
2026-04-22;6.3944;562387
2026-04-23;6.415;536065
2026-04-24;6.4023;701592
2026-04-27;6.3956;825505
2026-04-28;6.3774;705703
2026-04-29;6.381;683888
2026-04-30;6.4197;755491
2026-05-04;6.436;1492748
2026-05-05;6.481;933298
2026-05-06;6.557;1446451
2026-05-07;6.56;857605
2026-05-08;6.554;793052
2026-05-11;6.576;1211572
2026-05-12;6.537;1138941
2026-05-13;6.606;789456
2026-05-14;6.693;670182
2026-05-15;6.639;1002296
2026-05-18;6.602;1344740
2026-05-19;6.604;939644
2026-05-20;6.656;702636
2026-05-21;6.665;1021180
2026-05-22;6.736;768943
2026-05-25;6.776;1077074
2026-05-26;6.754;1096954
2026-05-27;6.741;1078312
2026-05-28;6.756;889893
2026-05-29;6.768;1201414
2026-06-01;6.788;1640894
2026-06-02;6.82;1197540
2026-06-03;6.799;1016471
2026-06-04;6.795;1445753
2026-06-05;6.762;1323130
2026-06-08;6.728;1892807
