date;close;volume
2025-12-02;5.308;288888
2025-12-03;5.403;586921
2025-12-04;5.452;97057
2025-12-05;5.473;164545
2025-12-08;5.552;206708
2025-12-09;5.634;310250
2025-12-10;5.588;378981
2025-12-11;5.532;138008
2025-12-12;5.555;129188
2025-12-15;5.568;132664
2025-12-16;5.437;168007
2025-12-17;5.466;149542
2025-12-18;5.588;92983
2025-12-19;5.654;160586
2025-12-22;5.646;179854
2025-12-23;5.642;87264
2025-12-24;5.634;79385
2025-12-29;5.581;168270
2025-12-30;5.65;122759
2025-12-31;5.624;20132
2026-01-02;5.836;159822
2026-01-05;6.103;361492
2026-01-06;6.15;531526
2026-01-07;6.395;548607
2026-01-08;6.458;551532
2026-01-09;6.556;468551
2026-01-12;6.618;997559
2026-01-13;6.634;566275
2026-01-14;6.529;384587
2026-01-15;6.511;375217
2026-01-16;6.588;274395
2026-01-19;6.593;1154938
2026-01-20;6.592;440526
2026-01-21;6.512;374972
2026-01-22;6.33;545617
2026-01-23;6.46;316425
2026-01-26;6.416;427399
2026-01-27;6.42;386575
2026-01-28;6.342;384665
2026-01-29;6.261;256215
2026-01-30;6.267;348791
2026-02-02;6.217;280876
2026-02-03;6.266;382366
2026-02-04;6.092;416465
2026-02-05;6.008;785589
2026-02-06;6.078;254971
2026-02-09;6.247;204927
2026-02-10;6.146;297960
2026-02-11;6.078;174320
2026-02-12;6.053;289046
2026-02-13;6.215;342746
2026-02-16;6.311;242790
2026-02-17;6.29;287504
2026-02-18;6.489;203651
2026-02-19;6.517;225446
2026-02-20;6.539;334677
2026-02-23;6.435;192752
2026-02-24;6.414;417104
2026-02-25;6.371;296563
2026-02-26;6.357;426508
2026-02-27;6.311;445706
2026-03-02;6.363;457754
2026-03-03;6.207;438362
2026-03-04;6.376;406190
2026-03-05;6.098;481986
2026-03-06;6.199;428208
2026-03-09;6.287;221027
2026-03-10;6.376;239342
2026-03-11;6.263;431306
2026-03-12;6.308;229691
2026-03-13;6.25;278027
2026-03-16;6.288;258779
2026-03-17;6.289;235549
2026-03-18;6.328;149536
2026-03-19;6.138;395552
2026-03-20;5.912;361453
2026-03-23;5.906;426719
2026-03-24;5.831;227405
2026-03-25;5.946;133278
2026-03-26;5.763;223350
2026-03-27;5.59;142046
2026-03-30;5.65;329662
2026-03-31;5.778;167004
2026-04-01;6.169;243814
2026-04-02;6.097;155465
2026-04-07;5.934;231558
2026-04-08;6.217;372584
2026-04-09;6.181;123005
2026-04-10;6.002;196565
2026-04-13;6.081;154025
2026-04-14;6.127;255998
2026-04-15;6.131;119369
2026-04-16;6.045;116751
2026-04-17;6.177;128948
2026-04-20;6.064;149696
2026-04-21;5.807;203583
2026-04-22;5.707;210112
2026-04-23;5.746;281728
2026-04-24;5.538;330767
2026-04-27;5.552;387783
2026-04-28;5.542;194400
2026-04-29;5.503;216586
2026-04-30;5.625;365803
2026-05-04;5.626;178237
2026-05-05;5.703;90115
2026-05-06;5.914;1592641
2026-05-07;5.746;464962
2026-05-08;5.521;118318
2026-05-11;5.439;821763
2026-05-12;5.347;313503
2026-05-13;5.334;385890
2026-05-14;5.339;204917
2026-05-15;5.177;178927
2026-05-18;5.268;305270
2026-05-19;5.362;170298
2026-05-20;5.532;134904
2026-05-21;5.49;302168
2026-05-22;5.594;295652
2026-05-25;5.718;39181
2026-05-26;5.67;152582
2026-05-27;5.699;203216
2026-05-28;5.884;399221
2026-05-29;5.884;235264
2026-06-01;5.627;263306
2026-06-02;5.571;173806
2026-06-03;5.501;128022
2026-06-04;5.58;243063
2026-06-05;5.608;307768
2026-06-08;5.589;165581
2026-06-09;5.562;254948
2026-06-10;5.562;122580
2026-06-11;5.632;246995
2026-06-12;5.65;210206
2026-06-15;5.629;167081
2026-06-16;5.667;175666
2026-06-17;5.713;127370
2026-06-18;5.749;241566
2026-06-19;5.748;98907
2026-06-22;5.679;150701
2026-06-23;5.689;215496
2026-06-24;5.589;309168
2026-06-25;5.54;144058
2026-06-26;5.498;76450
2026-06-29;5.534;68755
2026-06-30;5.635;134997
2026-07-01;5.785;285115
2026-07-02;6.032;249853
2026-07-03;6.058;189517
2026-07-06;6.16;148242
2026-07-07;6.047;504250
2026-07-08;5.873;188761
2026-07-09;5.799;108713
2026-07-10;5.758;141154
2026-07-13;5.675;159794
2026-07-14;5.658;76121
2026-07-15;5.65;84183
2026-07-16;5.62;131095
2026-07-17;5.699;143427
2026-07-20;5.663;59164
2026-07-21;5.713;207763
2026-07-22;5.83;110956
2026-07-23;5.851;133213
2026-07-24;5.903;103204
2026-07-27;5.992;138870
2026-07-28;6.11;107659
2026-07-29;6.063;231914
2026-07-30;6.074;125888
2026-07-31;6.109;176208
2026-08-03;6.265;85702
2026-08-04;6.398;142569
2026-08-05;6.433;152347
2026-08-06;6.436;186210
2026-08-07;6.432;65116
2026-08-10;6.489;66578
2026-08-11;6.487;69129
2026-08-12;6.575;74343
2026-08-13;6.528;87174
2026-08-14;6.616;88679
2026-08-17;6.607;56042
2026-08-18;6.516;160099
2026-08-19;6.4;65474
2026-08-20;6.339;37655
