date;close;volume
2025-09-17;27.291;32512
2025-09-18;27.4;22949
2025-09-19;27.362;22405
2025-09-22;27.482;36350
2025-09-23;27.425;19853
2025-09-24;27.567;17785
2025-09-25;27.526;31668
2025-09-26;27.312;29848
2025-09-29;27.628;30117
2025-09-30;27.5;34841
2025-10-01;27.702;37408
2025-10-02;28.027;83812
2025-10-03;28.091;24644
2025-10-06;28.489;50055
2025-10-07;28.197;89054
2025-10-08;28.382;32020
2025-10-09;28.407;28994
2025-10-10;27.672;60443
2025-10-13;28.14;47087
2025-10-14;27.899;34090
2025-10-15;28.224;18443
2025-10-16;28.452;40979
2025-10-17;27.908;40054
2025-10-20;28.528;49343
2025-10-21;28.49;23218
2025-10-22;28.407;25974
2025-10-23;28.57;15871
2025-10-24;28.84;23529
2025-10-27;28.94;54560
2025-10-28;28.792;30432
2025-10-29;29.22;40162
2025-10-30;29.03;43280
2025-10-31;28.977;35720
2025-11-03;29.22;68894
2025-11-04;29.101;61052
2025-11-05;28.96;55848
2025-11-06;28.687;38055
2025-11-07;28.332;38402
2025-11-10;28.9;45646
2025-11-11;29.021;30754
2025-11-12;28.875;28710
2025-11-13;28.747;42570
2025-11-14;28.779;42617
2025-11-17;28.397;55416
2025-11-18;28.093;37754
2025-11-19;28.26;28615
2025-11-20;28.21;39028
2025-11-21;27.762;38525
2025-11-24;27.968;56697
2025-11-25;27.89;37700
2025-11-26;28.18;28782
2025-11-27;28.22;31632
2025-11-28;28.309;28268
2025-12-01;28.309;60065
2025-12-02;28.267;37861
2025-12-03;28.221;38976
2025-12-04;28.266;26111
2025-12-05;28.589;31282
2025-12-08;28.482;52404
2025-12-09;28.4;30511
2025-12-10;28.479;27233
2025-12-11;28.279;32578
2025-12-12;28.018;44356
2025-12-15;27.955;64293
2025-12-16;27.627;36417
2025-12-17;27.53;34453
2025-12-18;28.047;33740
2025-12-19;27.952;33086
2025-12-22;28.273;56934
2025-12-23;28.314;36698
2025-12-24;28.414;20578
2025-12-29;28.567;128169
2025-12-30;28.6;47126
2025-12-31;28.67;26045
2026-01-02;29.3;84864
2026-01-05;29.818;114664
2026-01-06;30.075;98746
2026-01-07;30.027;75404
2026-01-08;29.75;53360
2026-01-09;30;69558
2026-01-12;30.186;105614
2026-01-13;30.305;62804
2026-01-14;30.211;58764
2026-01-15;30.667;68239
2026-01-16;30.465;62391
2026-01-19;30.353;83584
2026-01-20;30;82855
2026-01-21;30.375;77511
2026-01-22;30.628;66691
2026-01-23;30.499;45788
2026-01-26;30.363;82343
2026-01-27;30.643;50937
2026-01-28;30.85;67145
2026-01-29;30.664;67644
2026-01-30;30.45;63269
2026-02-02;30.548;108987
2026-02-03;30.86;119421
2026-02-04;30.522;59964
2026-02-05;30.491;72174
2026-02-06;31;51474
2026-02-09;31.157;69495
2026-02-10;31.26;71630
2026-02-11;31.571;73441
2026-02-12;31.4;94346
2026-02-13;31.355;60815
2026-02-16;31.671;72295
2026-02-17;31.527;74253
2026-02-18;31.969;48922
2026-02-19;31.825;63475
2026-02-20;32.314;72477
2026-02-23;32.134;104051
2026-02-24;32.686;65612
2026-02-25;32.808;74053
2026-02-26;32.611;156352
2026-02-27;32.345;85955
2026-03-02;31.955;133509
2026-03-03;30.496;238606
2026-03-04;30.88;123482
2026-03-05;30.543;103140
2026-03-06;30.231;91471
2026-03-09;30.374;110049
2026-03-10;31.13;76731
2026-03-11;30.988;57336
2026-03-12;30.393;56637
2026-03-13;30.363;46151
2026-03-16;30.939;57499
2026-03-17;31.17;70468
2026-03-18;30.967;48376
2026-03-19;30.278;74496
2026-03-20;29.756;68621
2026-03-23;30.184;207478
2026-03-24;29.934;47352
2026-03-25;30.384;48622
2026-03-26;29.687;71352
2026-03-27;29.416;95586
2026-03-30;29.438;64149
2026-03-31;29.3;77551
2026-04-01;30.311;82655
2026-04-02;29.909;80903
2026-04-07;29.865;91315
2026-04-08;31.485;130952
2026-04-09;31.333;38736
2026-04-10;31.569;34297
2026-04-13;31.346;81887
2026-04-14;32.006;72299
2026-04-15;32.147;64109
2026-04-16;32.391;55253
2026-04-17;33.062;72923
2026-04-20;32.679;54598
2026-04-21;32.58;46854
2026-04-22;32.961;32537
2026-04-23;32.815;77338
2026-04-24;33.11;56952
2026-04-27;33.066;78320
2026-04-28;32.7;46981
2026-04-29;32.827;31828
2026-04-30;32.953;46108
2026-05-04;33.463;108036
2026-05-05;34.07;67687
2026-05-06;34.98;90222
2026-05-07;34.99;64436
2026-05-08;35.208;40121
2026-05-11;35.313;80691
2026-05-12;34.042;97545
2026-05-13;35.027;42669
2026-05-14;35.3;54694
2026-05-15;34.275;107529
2026-05-18;34.041;86080
2026-05-19;33.651;78002
2026-05-20;34.345;57785
2026-05-21;34.4;51948
2026-05-22;34.888;48331
2026-05-25;35.439;74250
2026-05-26;35.812;61374
2026-05-27;35.873;83331
2026-05-28;36.027;54650
2026-05-29;36.131;84927
2026-06-01;36.851;120523
2026-06-02;37.338;88122
2026-06-03;36.932;89363
2026-06-04;36.363;92468
2026-06-05;35.074;110023
2026-06-08;35.089;120389
2026-06-09;34.76;73399
2026-06-10;34.654;60165
2026-06-11;34.999;52698
2026-06-12;36.061;86289
2026-06-15;37.06;120379
2026-06-16;36.668;71341
2026-06-17;37.138;65205
2026-06-18;37.89;56152
2026-06-19;37.67;62643
2026-06-22;38.435;86254
2026-06-23;36.625;137354
2026-06-24;36.665;58590
2026-06-25;36.91;60275
2026-06-26;36.5;76374
2026-06-29;36.095;81754
2026-06-30;36.865;51740
2026-07-01;36.46;77558
2026-07-02;35.65;109428
2026-07-03;36.605;59738
2026-07-06;36.59;101928
2026-07-07;35.3;98987
2026-07-08;35.255;85422
2026-07-09;36.095;55865
2026-07-10;36.09;59034
2026-07-13;35.29;95362
2026-07-14;35.44;38303
2026-07-15;35.305;47876
2026-07-16;34.835;67842
2026-07-17;34.055;156043
2026-07-20;34.61;83659
2026-07-21;35.31;96095
2026-07-22;35.255;32265
2026-07-23;34.775;31688
2026-07-24;34.635;50409
2026-07-27;34.31;78143
2026-07-28;33.935;83788
2026-07-29;33.205;104945
2026-07-30;33.88;68202
2026-07-31;34.385;70637
2026-08-03;34.37;126459
2026-08-04;35.36;59108
2026-08-05;35.285;156394
2026-08-06;35.06;82770
2026-08-07;35.055;53966
2026-08-10;34.81;132686
2026-08-11;35.03;74004
2026-08-12;35.515;39953
2026-08-13;35.775;40483
2026-08-14;35.535;42124
2026-08-17;36.215;55812
2026-08-18;34.985;61884
2026-08-19;35.11;37172
2026-08-20;35.3;34396
