date;close;volume
2025-05-09;71.47;36726
2025-05-12;74.75;140769
2025-05-13;76.11;42684
2025-05-14;76.24;47697
2025-05-15;76.5;24746
2025-05-16;76.81;27189
2025-05-19;76.09;44651
2025-05-20;76.09;25809
2025-05-21;75.8;32723
2025-05-22;75.28;52965
2025-05-23;74;39356
2025-05-26;74.75;22826
2025-05-27;75.53;27017
2025-05-28;76.04;27835
2025-05-29;75.55;24817
2025-05-30;75.17;29352
2025-06-02;74.88;32682
2025-06-03;76.26;35453
2025-06-04;76.32;28126
2025-06-05;76.72;25626
2025-06-06;76.59;29237
2025-06-09;76.62;14236
2025-06-10;76.49;17841
2025-06-11;76.78;21617
2025-06-12;75.9;28324
2025-06-13;75.56;24490
2025-06-16;76.06;22906
2025-06-17;76.05;15738
2025-06-18;76.02;12026
2025-06-19;75.13;18156
2025-06-20;75.53;15360
2025-06-23;75.5;19907
2025-06-24;76.5;27833
2025-06-25;76.7;26017
2025-06-26;76.68;17064
2025-06-27;77.35;30074
2025-06-30;77.21;36381
2025-07-01;76.63;29181
2025-07-02;77.07;25339
2025-07-03;78.01;29104
2025-07-04;77.42;23396
2025-07-07;77.68;22891
2025-07-08;77.74;22724
2025-07-09;78.13;34323
2025-07-10;78.38;23014
2025-07-11;78.13;19677
2025-07-14;78.34;14701
2025-07-15;79.44;25440
2025-07-16;77.92;41526
2025-07-17;79.78;20337
2025-07-18;79.41;18604
2025-07-21;79.61;28745
2025-07-22;78.9;24160
2025-07-23;78.94;20457
2025-07-24;79.13;18062
2025-07-25;79.54;17250
2025-07-28;80.6;54182
2025-07-29;81.17;44216
2025-07-30;81.64;29999
2025-07-31;82.13;53350
2025-08-01;79.15;79913
2025-08-04;80.12;61647
2025-08-05;79.83;32308
2025-08-06;80.06;32713
2025-08-07;80.73;20773
2025-08-08;80.98;19428
2025-08-11;81.73;28531
2025-08-12;81.56;30220
2025-08-13;81.61;29977
2025-08-14;81.95;24601
2025-08-15;81.27;18436
2025-08-18;81.31;25824
2025-08-19;80.83;27930
2025-08-20;79.67;41021
