date;close;volume
2026-03-23;46.776;39091
2026-03-24;46.765;16640
2026-03-25;46.957;13717
2026-03-26;46.519;7331
2026-03-27;45.843;20292
2026-03-30;46.007;18532
2026-03-31;46.045;10809
2026-04-01;46.901;21821
2026-04-02;46.975;16063
2026-04-07;46.767;20974
2026-04-08;47.838;22475
2026-04-09;47.947;10279
2026-04-10;48.055;7603
2026-04-13;47.983;11127
2026-04-14;48.533;16414
2026-04-15;48.849;10830
2026-04-16;49.237;9236
2026-04-17;49.786;18003
2026-04-20;49.723;16750
2026-04-21;49.762;12068
2026-04-22;50.024;17064
2026-04-23;50.135;8289
2026-04-24;50.245;8612
2026-04-27;50.3;11643
2026-04-28;50.304;11322
2026-04-29;50.446;9008
2026-04-30;50.452;10770
2026-05-04;50.574;23361
2026-05-05;50.905;11129
2026-05-06;51.586;22371
2026-05-07;51.71;16876
2026-05-08;51.771;5815
2026-05-11;51.976;21379
2026-05-12;51.625;16047
2026-05-13;52.326;16361
2026-05-14;53.139;10857
2026-05-15;52.828;9045
2026-05-18;52.427;16887
2026-05-19;52.46;11885
2026-05-20;52.662;9847
2026-05-21;52.65;7892
2026-05-22;53.116;9163
2026-05-25;53.356;11366
2026-05-26;53.161;36104
2026-05-27;53.028;11885
2026-05-28;53.227;51010
2026-05-29;53.269;17841
2026-06-01;53.589;20834
2026-06-02;53.686;17862
2026-06-03;53.363;16374
2026-06-04;53.699;16746
2026-06-05;53.446;22821
2026-06-08;53.13;19509
2026-06-09;52.506;13267
2026-06-10;52.559;19592
2026-06-11;52.435;13982
2026-06-12;53.407;14699
2026-06-15;54.177;23674
2026-06-16;53.987;16684
2026-06-17;53.863;18240
2026-06-18;54.23;16915
2026-06-19;54.34;7596
2026-06-22;54.39;28378
2026-06-23;53.88;11762
2026-06-24;54.29;5150
2026-06-25;54.18;9938
2026-06-26;54.12;13818
2026-06-29;54.09;10164
2026-06-30;54.62;10401
2026-07-01;54.73;9364
2026-07-02;54.22;10396
2026-07-03;54.29;8399
2026-07-06;54.42;18641
2026-07-07;53.92;21171
2026-07-08;53.73;19053
2026-07-09;54.23;9958
2026-07-10;54.39;16741
2026-07-13;54.53;9592
2026-07-14;54.41;5059
2026-07-15;54.41;6549
2026-07-16;54.45;5512
2026-07-17;53.75;18265
2026-07-20;54.02;45366
2026-07-21;54.08;9952
2026-07-22;54.26;6794
2026-07-23;53.56;8192
2026-07-24;53.82;8657
2026-07-27;53.35;13266
2026-07-28;53.66;6684
2026-07-29;53.2;11457
2026-07-30;53.03;20746
2026-07-31;53.65;25514
2026-08-03;54.67;25534
2026-08-04;55.59;18187
2026-08-05;55.96;6810
2026-08-06;55.72;4135
2026-08-07;55.84;7286
2026-08-10;55.83;18210
2026-08-11;55.78;5849
2026-08-12;56;4931
2026-08-13;56.27;8542
2026-08-14;56.13;7680
2026-08-17;56.16;8370
2026-08-18;55.49;8218
2026-08-19;55.29;8783
2026-08-20;54.85;11912
2026-08-21;54.96;9450
2026-08-24;54.76;8540
2026-08-25;54.91;9417
2026-08-26;54.96;6646
2026-08-27;55.41;9348
2026-08-28;55.8;10601
