date;close;volume
2025-06-17;38.845;39
2025-06-18;38.694;2
2025-06-19;38.305;10
2025-06-20;38;1179
2025-06-23;38.548;256
2025-06-24;39.473;162
2025-06-25;39.883;2527
2025-06-26;40.061;5923
2025-06-27;40.137;27
2025-06-30;40.021;616
2025-07-01;39.6;5017
2025-07-02;39.761;0
2025-07-03;40.734;2403
2025-07-04;40.373;202
2025-07-07;40.261;174
2025-07-08;40.796;28
2025-07-09;40.965;5283
2025-07-10;41.3;43
2025-07-11;41.297;131
2025-07-14;41.196;111
2025-07-15;42.081;2017
2025-07-16;40.945;187
2025-07-17;42.019;14
2025-07-18;41.62;97
2025-07-21;41.801;0
2025-07-22;40.515;2068
2025-07-23;40.383;112
2025-07-24;40.9;12
2025-07-25;40.659;291
2025-07-28;41.697;1952
2025-07-29;42.4;68
2025-07-30;43.055;2053
2025-07-31;42.342;5798
2025-08-01;40.3;4369
2025-08-04;41.472;151
2025-08-05;41.882;112
2025-08-06;40.362;1101
2025-08-07;41.633;817
2025-08-08;41.698;67
2025-08-11;42.435;802
2025-08-12;41.946;802
2025-08-13;42.767;0
2025-08-14;43.017;100
2025-08-15;42.126;2519
2025-08-18;42.155;0
2025-08-19;41.8;166
2025-08-20;40.365;123
2025-08-21;41.303;19027
2025-08-22;42.299;6104
2025-08-25;41.9;89
2025-08-26;42.3;39
2025-08-27;42.499;3
2025-08-28;42.559;2124
2025-08-29;41.399;2020
2025-09-01;41.397;2
2025-09-02;40.899;3242
2025-09-03;40.774;61
2025-09-04;40.916;299
2025-09-05;41.398;5567
2025-09-08;42.48;674
2025-09-09;42.441;55
2025-09-10;42.815;818
2025-09-11;43.002;988
2025-09-12;43.38;713
2025-09-15;43.572;460
2025-09-16;43.472;2448
2025-09-17;43.335;69
2025-09-18;45.374;6067
2025-09-19;44.972;954
2025-09-22;45.595;1033
2025-09-23;46.273;354
2025-09-24;46.172;303
2025-09-25;46.138;4
2025-09-26;46.313;0
2025-09-29;46.61;239
2025-09-30;46.197;268
2025-10-01;46.078;22
2025-10-02;48.391;344
2025-10-03;48.835;286
2025-10-06;50.19;6119
2025-10-07;49.416;2466
2025-10-08;48.996;942
2025-10-09;50.744;1664
2025-10-10;48.369;5118
2025-10-13;49.5;2433
2025-10-14;49.216;583
2025-10-15;50.204;238
2025-10-16;50.8;5930
2025-10-17;50.143;6256
2025-10-20;51.377;172
2025-10-21;51.187;25
2025-10-22;50.891;1122
2025-10-23;50.705;6528
2025-10-24;51.861;5110
2025-10-27;52.981;2634
2025-10-28;52.71;427
2025-10-29;53.876;3740
2025-10-30;53.977;830
2025-10-31;54.211;932
2025-11-03;54.101;397
2025-11-04;53.497;7202
2025-11-05;53;6036
2025-11-06;51.962;2360
2025-11-07;49.903;438
2025-11-10;52.762;2600
2025-11-11;51.971;1436
2025-11-12;52.453;3085
2025-11-13;50.85;660
2025-11-14;49.351;2697
2025-11-17;50.715;1999
2025-11-18;48.808;5147
2025-11-19;50.173;1980
2025-11-20;51.392;2789
2025-11-21;47.918;1356
2025-11-24;49.75;481
2025-11-25;49.297;100
2025-11-26;50.833;1916
2025-11-27;51.36;56
2025-11-28;51.776;2050
2025-12-01;51.24;16
2025-12-02;52.38;478
2025-12-03;52.726;823
2025-12-04;53.35;21
2025-12-05;54.183;253
2025-12-08;53.95;711
2025-12-09;54.117;2188
2025-12-10;54.233;1014
2025-12-11;53.2;2238
2025-12-12;52;4352
2025-12-15;52.155;20
2025-12-16;50.9;780
2025-12-17;49.559;33
2025-12-18;51.19;99
2025-12-19;51.3;1003
2025-12-22;52.746;223
2025-12-23;52.537;103
2025-12-24;52.662;149
2025-12-29;52.939;132
2025-12-30;53.23;530
2025-12-31;52.979;38
2026-01-02;54.864;398
2026-01-05;56.639;770
2026-01-06;57.495;490
2026-01-07;57.095;1827
2026-01-08;56.038;1648
2026-01-09;57.843;4925
2026-01-12;58.019;13075
2026-01-13;58.576;557
2026-01-14;57.729;3313
2026-01-15;60.587;2192
2026-01-16;60.581;2685
2026-01-19;59.214;214
2026-01-20;59.637;9573
2026-01-21;60.933;17902
2026-01-22;60.72;1585
2026-01-23;60.241;1482
2026-01-26;59.252;1079
2026-01-27;60.294;789
2026-01-28;61.485;2119
2026-01-29;60.166;3294
2026-01-30;61.132;7994
2026-02-02;61.57;17285
2026-02-03;60.18;10109
2026-02-04;57.009;9975
2026-02-05;56.249;3334
2026-02-06;57.683;1549
2026-02-09;59.923;2907
2026-02-10;59.623;3850
2026-02-11;60.971;3140
2026-02-12;60.36;3843
2026-02-13;59.969;915
2026-02-16;60.359;9263
2026-02-17;59.851;2244
2026-02-18;61.998;2162
2026-02-19;61.3;137
2026-02-20;61.834;1256
2026-02-23;61.315;492
2026-02-24;62.747;357
2026-02-25;63.455;2927
2026-02-26;61.092;2058
2026-02-27;60.836;1746
2026-03-02;60.509;1900
2026-03-03;58.669;354
2026-03-04;60;3141
2026-03-05;60.413;151
2026-03-06;59.103;9931
2026-03-09;58.362;9849
2026-03-10;60.516;3470
2026-03-11;60.891;280
2026-03-12;59.25;640
2026-03-13;59.647;644
2026-03-16;60.709;1104
2026-03-17;60.387;5363
2026-03-18;60.997;4211
2026-03-19;59.853;668
2026-03-20;59.142;1912
2026-03-23;59.778;3507
2026-03-24;59.996;12373
2026-03-25;60.794;2653
2026-03-26;58.612;201
2026-03-27;57.402;3270
2026-03-30;55.96;6177
2026-03-31;55.941;433
2026-04-01;59.731;6743
2026-04-02;59.293;2144
2026-04-07;59.556;2333
2026-04-08;63.425;12544
2026-04-09;64.354;3913
2026-04-10;66.461;1253
2026-04-13;66.265;693
2026-04-14;67.109;2994
2026-04-15;67.426;1335
2026-04-16;68.498;9801
2026-04-17;69.39;5254
2026-04-20;69;25042
2026-04-21;69.929;8703
2026-04-22;71.2;7104
2026-04-23;73.549;9663
2026-04-24;76.483;9257
2026-04-27;75.603;21300
2026-04-28;72.897;3817
2026-04-29;75.18;13861
2026-04-30;76.191;31111
2026-05-04;77.112;19197
2026-05-05;80.519;16969
2026-05-06;84.13;27267
2026-05-07;83.928;23347
2026-05-08;86.398;6477
2026-05-11;89.119;31186
2026-05-12;84.925;38631
2026-05-13;88.365;7387
2026-05-14;90.07;8779
2026-05-15;87.375;11593
2026-05-18;84.415;30998
2026-05-19;83.318;18351
2026-05-20;87.601;16045
2026-05-21;87.66;18524
2026-05-22;91.033;9022
2026-05-25;92.88;14110
2026-05-26;94.3;6492
2026-05-27;93.123;25820
2026-05-28;95.657;15663
2026-05-29;95.291;9692
2026-06-01;96.457;8023
2026-06-02;99.442;27865
2026-06-03;101.72;51015
2026-06-04;99.085;21817
2026-06-05;94.232;20432
