date;close;volume
2025-01-02;143.705;3190
2025-01-03;142.815;4348
2025-01-06;142.676;1194
2025-01-07;143.126;9487
2025-01-08;144.419;9352
2025-01-09;145.97;2352
2025-01-10;145.342;1853
2025-01-13;143.679;3017
2025-01-14;141.135;1265
2025-01-15;143.032;2073
2025-01-16;144.411;4447
2025-01-17;143.007;3663
2025-01-20;142.134;3490
2025-01-21;144.246;3911
2025-01-22;144.934;3971
2025-01-23;145.434;2558
2025-01-24;146.74;6697
2025-01-27;148.744;1673
2025-01-28;148.986;4265
2025-01-29;149.329;2204
2025-01-30;150.36;3153
2025-01-31;150.785;15692
2025-02-03;150.523;3612
2025-02-04;150.711;14558
2025-02-05;152.673;4919
2025-02-06;153.653;4398
2025-02-07;152.44;3027
2025-02-10;152.788;2527
2025-02-11;151.808;13360
2025-02-12;151.233;2973
2025-02-13;152.714;2174
2025-02-14;150.549;4410
2025-02-17;151.158;2762
2025-02-18;151.954;3642
2025-02-19;151.992;2654
2025-02-20;152.012;2459
2025-02-21;154.272;6272
2025-02-24;154.527;12312
2025-02-25;155.885;24851
2025-02-26;155.317;9924
2025-02-27;155.55;36423
2025-02-28;155.3;5735
2025-03-03;156.62;8830
2025-03-04;155.862;8576
2025-03-05;154.809;56210
2025-03-06;153.15;4316
2025-03-07;155.908;7412
2025-03-10;150.417;12740
2025-03-11;145.359;2912
2025-03-12;146.341;7157
2025-03-13;146.77;3491
2025-03-14;147.372;4683
2025-03-17;149.556;2285
2025-03-18;149.805;3172
2025-03-19;149.495;14014
2025-03-20;151.141;2867
2025-03-21;148.521;3617
2025-03-24;147.433;3360
2025-03-25;147.105;1148
2025-03-26;144.912;1905
2025-03-27;144.613;1538
2025-03-28;145.074;7319
2025-03-31;143.131;33210
2025-04-01;144.057;3630
2025-04-02;141.602;44076
2025-04-03;139.814;25324
2025-04-04;133.669;11681
2025-04-07;128.891;18607
2025-04-08;130.681;9286
2025-04-09;123.049;24972
2025-04-10;126.471;11151
2025-04-11;128.988;22610
2025-04-14;131.65;18675
2025-04-15;131.218;4076
2025-04-16;131.786;5035
2025-04-17;130.007;3847
2025-04-22;130.536;5160
2025-04-23;132.787;5962
2025-04-24;133.853;1878
2025-04-25;133.739;2512
2025-04-28;135.407;3164
2025-04-29;137.213;15573
2025-04-30;138.824;36284
2025-05-02;140.688;2800
2025-05-05;140.902;18217
2025-05-06;139.223;10605
2025-05-07;137.102;17212
2025-05-08;135.047;6854
2025-05-09;136.063;2544
2025-05-12;137.738;28819
2025-05-13;136.145;34521
2025-05-14;134.013;9363
2025-05-15;135.594;4806
2025-05-16;137.051;12423
2025-05-19;137.897;17995
2025-05-20;139.53;9542
2025-05-21;139.878;4430
2025-05-22;138.454;3937
2025-05-23;137.729;5476
2025-05-26;139.85;13663
2025-05-27;139.639;3726
2025-05-28;138.308;5412
2025-05-29;138.285;970
2025-05-30;139.922;6786
2025-06-02;139.706;6927
2025-06-03;137.841;2495
2025-06-04;140.615;3120
2025-06-05;141.182;37924
2025-06-06;142.509;77729
2025-06-09;142.427;971
2025-06-10;143.932;2454
2025-06-11;143.55;3944
2025-06-12;144.018;4899
2025-06-13;142.913;12785
2025-06-16;140.744;6020
2025-06-17;138.95;39308
2025-06-18;137.397;57512
2025-06-19;137.863;7035
2025-06-20;136.679;3968
2025-06-23;135.929;1443
2025-06-24;137.035;2323
2025-06-25;135.358;80576
2025-06-26;135.439;16984
2025-06-27;135.943;35535
2025-06-30;135.096;37271
2025-07-01;136.605;10596
2025-07-02;136.438;3022
2025-07-03;134.971;3429
2025-07-04;136.439;12384
2025-07-07;135.41;5630
2025-07-08;136.389;7313
2025-07-09;137.065;10844
2025-07-10;139.324;5474
2025-07-11;136.062;3563
2025-07-14;136.784;1026
2025-07-15;135.508;3521
2025-07-16;135.277;10428
2025-07-17;134.967;2954
2025-07-18;134.046;5413
2025-07-21;133.098;7593
2025-07-22;133.726;4712
2025-07-23;136.915;5474
2025-07-24;138.5;4882
2025-07-25;137.905;4729
2025-07-28;138.379;10217
2025-07-29;136.071;11582
2025-07-30;135.684;2406
2025-07-31;133.583;3640
2025-08-01;130.486;39888
2025-08-04;132.366;10063
2025-08-05;132.447;1037
2025-08-06;128.881;18271
2025-08-07;130.521;31021
2025-08-08;131.01;1998
2025-08-11;131.545;6158
2025-08-12;131.884;1922
2025-08-13;133.953;30086
2025-08-14;134.761;14213
2025-08-15;135.706;4289
2025-08-18;137.707;905
2025-08-19;138.86;6421
2025-08-20;139.794;23180
2025-08-21;140.271;6395
2025-08-22;140.229;2863
2025-08-25;139.743;1887
2025-08-26;139.133;2441
2025-08-27;140.268;5191
2025-08-28;139.294;2440
2025-08-29;138.713;1242
2025-09-01;139.314;5817
2025-09-02;138.285;7518
2025-09-03;140.671;13826
2025-09-04;140.77;13268
2025-09-05;140.54;170638
2025-09-08;139.741;2602
2025-09-09;139.69;20994
2025-09-10;139.259;3310
2025-09-11;140.033;7323
2025-09-12;138.444;13531
2025-09-15;137.076;23368
2025-09-16;136.445;1883
2025-09-17;137.2;18832
2025-09-18;137.814;2338
2025-09-19;138.396;10478
2025-09-22;138.927;12948
2025-09-23;137.3;6641
2025-09-24;136.446;7772
2025-09-25;133.805;17026
2025-09-26;134.061;2665
2025-09-29;135.194;12893
2025-09-30;136.356;11534
2025-10-01;143.703;410108
2025-10-02;144.206;9980
2025-10-03;146.033;6799
2025-10-06;146.796;7317
2025-10-07;146.109;3878
2025-10-08;147.512;5059
2025-10-09;147.595;7185
2025-10-10;145.334;1902
2025-10-13;145.868;7890
2025-10-14;144.461;7207
2025-10-15;144.608;5768
2025-10-16;145.64;4627
2025-10-17;145.675;4071
